이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,토지주소,토지면적,Latitude,Longitude
한무경,본인,토지,전,"강원도 평창군 방림면 방림리 1463번지 7,864.00㎡",40185.0,강원도 평창군 방림면 방림리 1463번지,"7,864.00㎡",37.4482580113878,128.377896091552
한무경,본인,토지,전,"강원도 평창군 방림면 방림리 1464-1번지 6,195.00㎡",8673.0,강원도 평창군 방림면 방림리 1464-1번지,"6,195.00㎡",37.4476919108995,128.376507757498
한무경,본인,토지,전,"강원도 평창군 방림면 방림리 1464-3번지 7,944.00㎡",11280.0,강원도 평창군 방림면 방림리 1464-3번지,"7,944.00㎡",37.4484649967602,128.374822014485
한무경,본인,토지,전,"강원도 평창군 방림면 방림리 1464-4번지 17,058.00㎡",24051.0,강원도 평창군 방림면 방림리 1464-4번지,"17,058.00㎡",37.4477166603075,128.374412470318
한무경,본인,토지,전,"강원도 평창군 방림면 방림리 1464번지 3,785.00㎡",5374.0,강원도 평창군 방림면 방림리 1464번지,"3,785.00㎡",37.4477974066846,128.377242737399
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 구만리 180-1번지 1,035.00㎡",36432.0,강원도 홍천군 북방면 구만리 180-1번지,"1,035.00㎡",37.7219636138949,127.723277739038
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 구만리 180번지 5,418.00㎡",174459.0,강원도 홍천군 북방면 구만리 180번지,"5,418.00㎡",37.7220157342906,127.723974896094
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 296번지 1,213.00㎡",5834.0,강원도 홍천군 북방면 원소리 296번지,"1,213.00㎡",37.7316277770676,127.750813888911
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 297번지 2,307.00㎡",11096.0,강원도 홍천군 북방면 원소리 297번지,"2,307.00㎡",37.7315014630632,127.74958237503
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 298번지 1,055.00㎡",5074.0,강원도 홍천군 북방면 원소리 298번지,"1,055.00㎡",37.7307366326738,127.74904582094
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 307번지 1,769.00㎡",8508.0,강원도 홍천군 북방면 원소리 307번지,"1,769.00㎡",37.7295245029361,127.748505229269
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 309번지 2,294.00㎡",11034.0,강원도 홍천군 북방면 원소리 309번지,"2,294.00㎡",37.7288091746902,127.748855573654
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 331번지 1,517.00㎡",7767.0,강원도 홍천군 북방면 원소리 331번지,"1,517.00㎡",37.724167135869,127.748042632222
박덕흠,배우자,토지,전,"강원도 홍천군 북방면 원소리 538-1번지 1,130.00㎡",46669.0,강원도 홍천군 북방면 원소리 538-1번지,"1,130.00㎡",37.7163850486288,127.742958794534
박덕흠,배우자,토지,전,강원도 홍천군 북방면 원소리 562번지 243.00㎡,6561.0,강원도 홍천군 북방면 원소리 562번지,243.00㎡,37.7182923729732,127.740437501774
박덕흠,배우자,토지,전,강원도 홍천군 북방면 원소리 563번지 459.50㎡,11992.0,강원도 홍천군 북방면 원소리 563번지,459.50㎡,37.7185215197344,127.740690210744
박덕흠,배우자,토지,전,강원도 홍천군 북방면 원소리 567번지 268.00㎡,1959.0,강원도 홍천군 북방면 원소리 567번지,268.00㎡,37.7190571003327,127.741097388328
송기복,배우자,토지,전,강원도 횡성군 갑천면 하대리 438-4번지 979.00㎡,70000.0,강원도 횡성군 갑천면 하대리 438-4번지,979.00㎡,37.5465124046782,128.153390832439
최재형,배우자,토지,전,경기도 가평군 상면 행현리 756-8번지 12.00㎡,3000.0,경기도 가평군 상면 행현리 756-8번지,12.00㎡,37.7672619617306,127.357361844773
채수근,본인,토지,전,경기도 김포시 하성면 전류리 179-9번지 409.00㎡ 중204.50㎡,91000.0,경기도 김포시 하성면 전류리 179-9번지,409.00㎡ 중204.50㎡,37.7046515727566,126.655058979215
채수근,배우자,토지,전,경기도 김포시 하성면 전류리 179-9번지 409.00㎡ 중204.50㎡,91000.0,경기도 김포시 하성면 전류리 179-9번지,409.00㎡ 중204.50㎡,37.7046515727566,126.655058979215
이용선,배우자,토지,전,경기도 남양주시 진접읍 내곡리 161번지 0.00㎡ (365.60㎡감소),0.0,경기도 남양주시 진접읍 내곡리 161번지,0.00㎡ (365.60㎡감소),37.6860428607752,127.164182053202
김한정,배우자,토지,전,"경기도 남양주시 진접읍 팔야리 753-10번지 1,046.00㎡ 중710.00㎡",827340.0,경기도 남양주시 진접읍 팔야리 753-10번지,"1,046.00㎡ 중710.00㎡",37.7473703640803,127.20751940769
김한정,배우자,토지,전,경기도 남양주시 진접읍 팔야리 753-11번지 67.00㎡ 중45.50㎡,53020.0,경기도 남양주시 진접읍 팔야리 753-11번지,67.00㎡ 중45.50㎡,37.7474426748715,127.207693778246
서영석,본인,토지,전,경기도 부천시 고강동 239-5번지 877.00㎡ 중 438.50㎡,159614.0,경기도 부천시 고강동 239-5번지,877.00㎡ 중 438.50㎡,37.5324890536876,126.820070802645
김경협,배우자,토지,전,경기도 부천시 역곡동 149번지 0.00㎡ (0.00㎡ 감소),0.0,경기도 부천시 역곡동 149번지,0.00㎡ (0.00㎡ 감소),37.4935384729506,126.80576324315
김경협,배우자,토지,전,경기도 부천시 역곡동 149번지 668.00㎡,544620.0,경기도 부천시 역곡동 149번지,668.00㎡,37.4935384729506,126.80576324315
김학용,본인,토지,전,경기도 안성시 공도읍 양기리 381-2번지 803.00㎡,115953.0,경기도 안성시 공도읍 양기리 381-2번지,803.00㎡,36.9996857546319,127.197197151537
김학용,본인,토지,전,경기도 안성시 공도읍 양기리 381-3번지 357.00㎡,48445.0,경기도 안성시 공도읍 양기리 381-3번지,357.00㎡,36.9996098104791,127.196752522323
김선교,본인,토지,전,경기도 양평군 옥천면 신복리 1026-4번지 44.00㎡,7048.0,경기도 양평군 옥천면 신복리 1026-4번지,44.00㎡,37.5294875391188,127.463053607288
김선교,본인,토지,전,경기도 양평군 옥천면 신복리 1026-5번지 285.00㎡,47937.0,경기도 양평군 옥천면 신복리 1026-5번지,285.00㎡,37.5292499586712,127.463119565741
최종윤,본인,토지,전,경기도 여주시 대신면 초현리 355-5번지 630.00㎡,21672.0,경기도 여주시 대신면 초현리 355-5번지,630.00㎡,37.3694655116476,127.594532039017
이신우,모,토지,전,경기도 이천시 백사면 경사리 562번지 724.00㎡,62500.0,경기도 이천시 백사면 경사리 562번지,724.00㎡,37.3311175865421,127.455937114151
송석준,본인,토지,전,경기도 이천시 설성면 수산리 322-1번지 149.00㎡ 중18.63㎡,630.0,경기도 이천시 설성면 수산리 322-1번지,149.00㎡ 중18.63㎡,37.1436835843178,127.498860643464
송석준,모,토지,전,경기도 이천시 설성면 수산리 322-1번지 149.00㎡ 중18.63㎡,630.0,경기도 이천시 설성면 수산리 322-1번지,149.00㎡ 중18.63㎡,37.1436835843178,127.498860643464
송석준,본인,토지,전,경기도 이천시 설성면 수산리 323-2번지 89.00㎡ 중11.12㎡,421.0,경기도 이천시 설성면 수산리 323-2번지,89.00㎡ 중11.12㎡,37.1434253719627,127.4983611151
송석준,모,토지,전,경기도 이천시 설성면 수산리 323-2번지 89.00㎡ 중11.12㎡,421.0,경기도 이천시 설성면 수산리 323-2번지,89.00㎡ 중11.12㎡,37.1434253719627,127.4983611151
송병철,배우자,토지,전,"경기도 이천시 장호원읍 대서리 59-3번지 195.00㎡ 중53.18㎡ (총면적 195.00㎡ 증가, 지분면적 53.18㎡ 증가)",2877.0,경기도 이천시 장호원읍 대서리 59-3번지,"195.00㎡ 중53.18㎡ (총면적 195.00㎡ 증가, 지분면적 53.18㎡ 증가)",37.111104493039,127.578039027857
송병철,배우자,토지,전,"경기도 이천시 장호원읍 대서리 62-2번지 460.00㎡ 중125.45㎡ (총면적 460.00㎡ 증가, 지분면적 125.45㎡ 증가)",12319.0,경기도 이천시 장호원읍 대서리 62-2번지,"460.00㎡ 중125.45㎡ (총면적 460.00㎡ 증가, 지분면적 125.45㎡ 증가)",37.1108092733609,127.578766502546
송병철,배우자,토지,전,"경기도 이천시 장호원읍 대서리 62-5번지 40.00㎡ 중 10.90㎡ (총면적 40.00㎡ 증가, 지분면적 10.90㎡ 증가)",150.0,경기도 이천시 장호원읍 대서리 62-5번지,"40.00㎡ 중 10.90㎡ (총면적 40.00㎡ 증가, 지분면적 10.90㎡ 증가)",37.1111542890794,127.578248894807
최춘식,본인,토지,전,경기도 포천시 관인면 삼율리 119-3번지 625.00㎡,27875.0,경기도 포천시 관인면 삼율리 119-3번지,625.00㎡,38.133001372594,127.218516750464
최춘식,본인,토지,전,경기도 포천시 관인면 탄동리 665-21번지 443.00㎡,31276.0,경기도 포천시 관인면 탄동리 665-21번지,443.00㎡,38.1558020309734,127.248941378265
박태형,배우자,토지,전,"경기도 포천시 어룡동 196-1번지 2,304.00㎡ 중1,152.00㎡",175680.0,경기도 포천시 어룡동 196-1번지,"2,304.00㎡ 중1,152.00㎡",37.879773096108,127.18495732632
박태형,배우자,토지,전,경기도 포천시 어룡동 196-2번지 304.00㎡ 중 152.00㎡,23180.0,경기도 포천시 어룡동 196-2번지,304.00㎡ 중 152.00㎡,37.8797587699578,127.184556157417
우상호,본인,토지,전,"경기도 포천시 일동면 길명리 339-5번지 1,160.00㎡",32480.0,경기도 포천시 일동면 길명리 339-5번지,"1,160.00㎡",37.9475973327802,127.277741366836
최영희,본인,토지,전,경기도 포천시 창수면 오가리 309-1번지 393.00㎡,18785.0,경기도 포천시 창수면 오가리 309-1번지,393.00㎡,38.036382653667,127.20004922402
최영희,본인,토지,전,"경기도 포천시 창수면 오가리 309-2번지 1,683.00㎡",83309.0,경기도 포천시 창수면 오가리 309-2번지,"1,683.00㎡",38.0362558756454,127.200059928353
홍형선,본인,토지,전,"경기도 화성시 마도면 고모리 681-2번지 8,506.00㎡ 중3,402.40㎡",466129.0,경기도 화성시 마도면 고모리 681-2번지,"8,506.00㎡ 중3,402.40㎡",37.1636615571376,126.744906960206
정경희,배우자,토지,전,경기도 화성시 우정읍 한각리 424-2번지 415.00㎡,31498.0,경기도 화성시 우정읍 한각리 424-2번지,415.00㎡,37.0964494426652,126.795100334702
정경희,배우자,토지,전,경기도 화성시 우정읍 한각리 424-5번지 196.00㎡,14876.0,경기도 화성시 우정읍 한각리 424-5번지,196.00㎡,37.09630938702,126.795396101785
서일준,본인,토지,전,"경상남도 거제시 연초면 한내리 369-2번지 1,371.00㎡",199892.0,경상남도 거제시 연초면 한내리 369-2번지,"1,371.00㎡",34.9308696417839,128.607030793232
김태호,모,토지,전,경상남도 거창군 가조면 일부리 665번지 172.00㎡(172.00㎡ 증가),8394.0,경상남도 거창군 가조면 일부리 665번지,172.00㎡(172.00㎡ 증가),35.6998190872908,128.024312670526
김도읍,본인,토지,전,경상남도 김해시 신문동 918번지 165.00㎡,11006.0,경상남도 김해시 신문동 918번지,165.00㎡,35.1858012468497,128.818610489785
정동만,본인,토지,전,경상남도 남해군 남해읍 입현리 984번지 734.00㎡,6342.0,경상남도 남해군 남해읍 입현리 984번지,734.00㎡,34.821150389236,127.914403728381
박성중,본인,토지,전,"경상남도 남해군 서면 중현리 1165-2번지 3,424.00㎡",36979.0,경상남도 남해군 서면 중현리 1165-2번지,"3,424.00㎡",34.8707812116427,127.83144465
박성중,본인,토지,전,경상남도 남해군 서면 중현리 1166-1번지 493.00㎡,3244.0,경상남도 남해군 서면 중현리 1166-1번지,493.00㎡,34.8702027216513,127.83328668702
이헌승,본인,토지,전,"경상남도 밀양시 무안면 내진리 279-2번지 1,379.00㎡",120386.0,경상남도 밀양시 무안면 내진리 279-2번지,"1,379.00㎡",35.5287248215761,128.654652496072
이헌승,본인,토지,전,경상남도 밀양시 무안면 내진리 281-5번지 121.00㎡,10986.0,경상남도 밀양시 무안면 내진리 281-5번지,121.00㎡,35.5291507996971,128.654902785407
이헌승,본인,토지,전,"경상남도 밀양시 무안면 내진리 284-2번지 1,041.00㎡",89942.0,경상남도 밀양시 무안면 내진리 284-2번지,"1,041.00㎡",35.5281882724048,128.654520102316
조해진,모,토지,전,"경상남도 밀양시 무안면 무안리 1042-1번지 1,217.00㎡ 중331.00㎡",26348.0,경상남도 밀양시 무안면 무안리 1042-1번지,"1,217.00㎡ 중331.00㎡",35.4703992530494,128.64794451445
이헌승,본인,토지,전,경상남도 밀양시 무안면 운정리 404번지 488.00㎡,10004.0,경상남도 밀양시 무안면 운정리 404번지,488.00㎡,35.5091706509892,128.679113571957
노우진,모,토지,전,"경상남도 밀양시 산외면 남기리 314번지 1,524.00㎡",205740.0,경상남도 밀양시 산외면 남기리 314번지,"1,524.00㎡",35.5110860126252,128.78860853886
이헌승,본인,토지,전,"경상남도 밀양시 청도면 고법리 230번지 2,244.00㎡ 중1,496.00㎡",42935.0,경상남도 밀양시 청도면 고법리 230번지,"2,244.00㎡ 중1,496.00㎡",35.5560886908547,128.655315375497
박수영,본인,토지,전,"경상남도 함양군 휴천면 문정리 148번지 1,704.00㎡",42088.0,경상남도 함양군 휴천면 문정리 148번지,"1,704.00㎡",35.4297128430127,127.734275739948
박수영,본인,토지,전,"경상남도 함양군 휴천면 문정리 149번지 1,345.00㎡",33221.0,경상남도 함양군 휴천면 문정리 149번지,"1,345.00㎡",35.4302575271461,127.734507641179
이채익,본인,토지,전,경상북도 경주시 외동읍 괘릉리 712-1번지 649.00㎡,38550.0,경상북도 경주시 외동읍 괘릉리 712-1번지,649.00㎡,35.7603174999953,129.314102320054
송언석,본인,토지,전,"경상북도 김천시 구성면 미평리 528번지 1,828.00㎡",41130.0,경상북도 김천시 구성면 미평리 528번지,"1,828.00㎡",36.0151733910283,128.039616951855
송언석,본인,토지,전,"경상북도 김천시 구성면 미평리 652번지 3,038.00㎡",48608.0,경상북도 김천시 구성면 미평리 652번지,"3,038.00㎡",36.0132841926525,128.037353173452
송언석,본인,토지,전,경상북도 김천시 구성면 미평리 662번지 982.00㎡,22979.0,경상북도 김천시 구성면 미평리 662번지,982.00㎡,36.0145579156278,128.036531278806
송언석,본인,토지,전,경상북도 김천시 구성면 미평리 668번지 695.00㎡,16263.0,경상북도 김천시 구성면 미평리 668번지,695.00㎡,36.0148761108521,128.036188695212
송언석,본인,토지,전,경상북도 김천시 구성면 미평리 755번지 168.00㎡,2470.0,경상북도 김천시 구성면 미평리 755번지,168.00㎡,36.0125942101217,128.040228752675
김형동,부,토지,전,"경상북도 봉화군 명호면 관창리 261번지 5,468.00㎡",55226.0,경상북도 봉화군 명호면 관창리 261번지,"5,468.00㎡",36.7910621936555,128.891404756533
하태경,본인,토지,전,경상북도 상주시 모서면 호음리 615번지 721.00㎡,5768.0,경상북도 상주시 모서면 호음리 615번지,721.00㎡,,
김형동,부,토지,전,"경상북도 안동시 상아동 331번지 1,547.00㎡",20111.0,경상북도 안동시 상아동 331번지,"1,547.00㎡",36.5783258395037,128.742643718585
김형동,부,토지,전,"경상북도 영주시 풍기읍 전구리 769번지 2,939.00㎡",32622.0,경상북도 영주시 풍기읍 전구리 769번지,"2,939.00㎡",36.8747621538445,128.474899462667
박형수,본인,토지,전,경상북도 울진군 평해읍 월송리 1051번지 797.00㎡,3738.0,경상북도 울진군 평해읍 월송리 1051번지,797.00㎡,36.7404351761161,129.454964114896
조명희,배우자,토지,전,경상북도 포항시 남구 오천읍 세계리 595-1번지 195.00㎡,18935.0,경상북도 포항시 남구 오천읍 세계리 595-1번지,195.00㎡,35.9593852879075,129.429670802118
이용빈,배우자,토지,전,"광주광역시 광산구 선암동 417번지 0.00㎡ (1,418.00㎡감소)",0.0,광주광역시 광산구 선암동 417번지,"0.00㎡ (1,418.00㎡감소)",35.1546290591917,126.770844341409
이용빈,배우자,토지,전,광주광역시 광산구 선암동 431번지 23.00㎡,6000.0,광주광역시 광산구 선암동 431번지,23.00㎡,35.1543717426356,126.770760226603
이병훈,배우자,토지,전,광주광역시 서구 농성동 338-4번지 380.00㎡ 중 68.00㎡,29464.0,광주광역시 서구 농성동 338-4번지,380.00㎡ 중 68.00㎡,35.1577925629234,126.890679111829
이병훈,배우자,토지,전,광주광역시 서구 농성동 340번지 767.55㎡ 중 70.69㎡,25279.0,광주광역시 서구 농성동 340번지,767.55㎡ 중 70.69㎡,35.1584206620392,126.890017216527
이병훈,배우자,토지,전,"광주광역시 서구 농성동 430번지 1,646.00㎡ 중 143.13㎡",114475.0,광주광역시 서구 농성동 430번지,"1,646.00㎡ 중 143.13㎡",35.1587517445319,126.88953637086
유경준,본인,토지,전,부산광역시 강서구 녹산동 1234번지 803.00㎡ 중 281.00㎡,20654.0,부산광역시 강서구 녹산동 1234번지,803.00㎡ 중 281.00㎡,35.1106843050966,128.866601659634
유경준,본인,토지,전,부산광역시 강서구 녹산동 1236번지 46.00㎡ 중 16.00㎡,1176.0,부산광역시 강서구 녹산동 1236번지,46.00㎡ 중 16.00㎡,35.1109236175059,128.865931760874
유경준,본인,토지,전,부산광역시 강서구 녹산동 1237번지 23.00㎡ 중 8.00㎡,588.0,부산광역시 강서구 녹산동 1237번지,23.00㎡ 중 8.00㎡,35.1107515496477,128.86576969113
유경준,본인,토지,전,부산광역시 강서구 녹산동 1239번지 66.00㎡ 중 23.00㎡,1741.0,부산광역시 강서구 녹산동 1239번지,66.00㎡ 중 23.00㎡,35.1105772202506,128.865602306305
유경준,본인,토지,전,부산광역시 강서구 녹산동 1241-16번지 383.00㎡ 중134.00㎡,9849.0,부산광역시 강서구 녹산동 1241-16번지,383.00㎡ 중134.00㎡,35.1102861914793,128.864415504168
유경준,본인,토지,전,부산광역시 강서구 녹산동 1241-4번지 380.00㎡ 중133.00㎡,10254.0,부산광역시 강서구 녹산동 1241-4번지,380.00㎡ 중133.00㎡,35.110181828467,128.864333724847
유경준,본인,토지,전,부산광역시 강서구 녹산동 1241-5번지 840.00㎡ 중294.00㎡,21609.0,부산광역시 강서구 녹산동 1241-5번지,840.00㎡ 중294.00㎡,35.1100090428383,128.864270895335
유경준,본인,토지,전,부산광역시 강서구 녹산동 1242-1번지 294.00㎡ 중103.00㎡,7571.0,부산광역시 강서구 녹산동 1242-1번지,294.00㎡ 중103.00㎡,35.1096138004313,128.864655825319
유경준,본인,토지,전,부산광역시 강서구 녹산동 1242-2번지 430.00㎡ 중151.00㎡,11099.0,부산광역시 강서구 녹산동 1242-2번지,430.00㎡ 중151.00㎡,35.1094222045373,128.864731957112
유경준,본인,토지,전,부산광역시 강서구 녹산동 1245-2번지 655.00㎡ 중229.00㎡,17335.0,부산광역시 강서구 녹산동 1245-2번지,655.00㎡ 중229.00㎡,35.10996452605,128.863737541237
유경준,본인,토지,전,부산광역시 강서구 녹산동 1247번지 145.00㎡ 중 51.00㎡,3861.0,부산광역시 강서구 녹산동 1247번지,145.00㎡ 중 51.00㎡,35.1097889155883,128.863266456587
유경준,본인,토지,전,부산광역시 강서구 녹산동 1248-2번지 271.00㎡ 중95.00㎡,6983.0,부산광역시 강서구 녹산동 1248-2번지,271.00㎡ 중95.00㎡,35.1095694634997,128.86272769668
이주환,본인,토지,전,부산광역시 해운대구 송정동 759-2번지 216.00㎡ 중32.40㎡,35380.0,부산광역시 해운대구 송정동 759-2번지,216.00㎡ 중32.40㎡,35.1745090596471,129.197049056928
이주환,본인,토지,전,"부산광역시 해운대구 송정동 759-3번지 1,056.00㎡ 중158.40㎡",184377.0,부산광역시 해운대구 송정동 759-3번지,"1,056.00㎡ 중158.40㎡",35.1750880574365,129.19698836539
이주환,본인,토지,전,"부산광역시 해운대구 송정동 759-6번지 1,627.00㎡ 중244.05㎡",319949.0,부산광역시 해운대구 송정동 759-6번지,"1,627.00㎡ 중244.05㎡",35.175042423846,129.197184028866
이주환,본인,토지,전,부산광역시 해운대구 송정동 759-7번지 181.00㎡ 중27.15㎡,24665.0,부산광역시 해운대구 송정동 759-7번지,181.00㎡ 중27.15㎡,35.1745759309297,129.196969203232
이주환,본인,토지,전,"부산광역시 해운대구 송정동 759번지 2,768.00㎡ 중415.20㎡",550140.0,부산광역시 해운대구 송정동 759번지,"2,768.00㎡ 중415.20㎡",35.1743240372574,129.197348082008
이주환,본인,토지,전,부산광역시 해운대구 송정동 779-1번지 30.00㎡ 중 4.50㎡,5251.0,부산광역시 해운대구 송정동 779-1번지,30.00㎡ 중 4.50㎡,35.1744259969003,129.196978337592
이주환,본인,토지,전,부산광역시 해운대구 송정동 783-1번지 66.00㎡ 중 9.90㎡,11553.0,부산광역시 해운대구 송정동 783-1번지,66.00㎡ 중 9.90㎡,35.1739464191258,129.19707737326
안철수,모,토지,전,부산광역시 해운대구 우동 964-1번지 119.00㎡ 중 39.67㎡,44153.0,부산광역시 해운대구 우동 964-1번지,119.00㎡ 중 39.67㎡,35.1634334406221,129.144812815823
안철수,모,토지,전,부산광역시 해운대구 우동 965-1번지 98.00㎡ 중 32.67㎡,36362.0,부산광역시 해운대구 우동 965-1번지,98.00㎡ 중 32.67㎡,35.1635234269322,129.14464706389
송병철,배우자,토지,전,서울특별시 동작구 상도동 182번지 709.00㎡ 중 64.45㎡(지분면적 21.48㎡ 증가),334753.0,서울특별시 동작구 상도동 182번지,709.00㎡ 중 64.45㎡(지분면적 21.48㎡ 증가),37.5030234883751,126.940048890294
홍성국,부,토지,전,세종특별자치시 연서면 신대리 383-1번지 575.00㎡,34442.0,세종특별자치시 연서면 신대리 383-1번지,575.00㎡,36.5914169122213,127.244727566555
홍성국,부,토지,전,"세종특별자치시 연서면 신대리 386번지 1,405.00㎡ 중702.50㎡",59010.0,세종특별자치시 연서면 신대리 386번지,"1,405.00㎡ 중702.50㎡",36.5917615520071,127.245757759877
홍성국,부,토지,전,세종특별자치시 연서면 신대리 445-1번지 0.00㎡(277.00㎡ 감소),0.0,세종특별자치시 연서면 신대리 445-1번지,0.00㎡(277.00㎡ 감소),36.5885695247979,127.239561305848
인재근,본인,토지,전,인천광역시 강화군 교동면 306-2번지 752.00㎡,42864.0,인천광역시 강화군 교동면 306-2번지,752.00㎡,37.7917637151751,126.301873984541
고상근,본인,토지,전,"인천광역시 강화군 화도면 여차리 821번지 2,116.00㎡",64538.0,인천광역시 강화군 화도면 여차리 821번지,"2,116.00㎡",,
최종윤,모,토지,전,"인천광역시 계양구 하야동 22-7번지 4,635.00㎡",769410.0,인천광역시 계양구 하야동 22-7번지,"4,635.00㎡",37.5802906333436,126.784923434951
유동수,배우자,토지,전,"인천광역시 남동구 도림동 229번지 1,626.00㎡ 중823.50㎡ (지분면적 10.50㎡ 증가)",250000.0,인천광역시 남동구 도림동 229번지,"1,626.00㎡ 중823.50㎡ (지분면적 10.50㎡ 증가)",37.4244033032202,126.728641602043
송병철,배우자,토지,전,"인천광역시 남동구 장수동 101-1번지 357.00㎡ 중 20.49㎡ (총면적 357.00㎡ 증가, 지분면적 20.49㎡ 증가)",4145.0,인천광역시 남동구 장수동 101-1번지,"357.00㎡ 중 20.49㎡ (총면적 357.00㎡ 증가, 지분면적 20.49㎡ 증가)",37.4584958074898,126.767663712506
강은미,배우자,토지,전,"전라남도 강진군 군동면 용소리 244번지 1,511.00㎡ 중47.00㎡",271.0,전라남도 강진군 군동면 용소리 244번지,"1,511.00㎡ 중47.00㎡",34.6569400429555,126.849524535519
박홍근,모,토지,전,전라남도 고흥군 도덕면 봉덕리 611-1번지 248.00㎡,2133.0,전라남도 고흥군 도덕면 봉덕리 611-1번지,248.00㎡,34.5640954557282,127.184892088157
김승남,부,토지,전,전라남도 고흥군 풍양면 풍남리 1031-7번지 753.00㎡,4216.0,전라남도 고흥군 풍양면 풍남리 1031-7번지,753.00㎡,34.5205636175878,127.241236850591
김승남,부,토지,전,"전라남도 고흥군 풍양면 풍남리 1035번지 1,402.00㎡",8243.0,전라남도 고흥군 풍양면 풍남리 1035번지,"1,402.00㎡",34.5212942135032,127.241206718699
김승남,부,토지,전,전라남도 고흥군 풍양면 풍남리 1326번지 962.00㎡,5723.0,전라남도 고흥군 풍양면 풍남리 1326번지,962.00㎡,34.5212702179606,127.238229638953
주철현,배우자,토지,전,"전라남도 나주시 금천면 석전리 547-30번지 2,512.00㎡ 중 628.00㎡ (총면적 2,512.00㎡ 증가, 지분면적 628.00㎡증가)",40694.0,전라남도 나주시 금천면 석전리 547-30번지,"2,512.00㎡ 중 628.00㎡ (총면적 2,512.00㎡ 증가, 지분면적 628.00㎡증가)",35.0302884578395,126.763579389654
신정훈,배우자,토지,전,전라남도 나주시 봉황면 유곡리 681-8번지 592.00㎡ 중197.30㎡,7635.0,전라남도 나주시 봉황면 유곡리 681-8번지,592.00㎡ 중197.30㎡,34.9918318142332,126.801182299109
고용진,부,토지,전,전라남도 담양군 창평면 의항리 60-1번지 26.00㎡ 중13.00㎡,716.0,전라남도 담양군 창평면 의항리 60-1번지,26.00㎡ 중13.00㎡,35.2311445390403,127.009325643437
이형석,본인,토지,전,전라남도 순천시 대대동 500번지 833.00㎡ (833.00㎡ 증가),39151.0,전라남도 순천시 대대동 500번지,833.00㎡ (833.00㎡ 증가),34.8903748661636,127.506548684088
소병철,배우자,토지,전,전라남도 여수시 덕충동 1179-2번지 108.00㎡ 중 27.00㎡,8812.0,전라남도 여수시 덕충동 1179-2번지,108.00㎡ 중 27.00㎡,34.7524360320039,127.738155320959
김성환,본인,토지,전,"전라남도 여수시 삼산면 거문리 111-8번지 1,553.00㎡ 중194.13㎡ (총면적 1,553.00㎡ 증가, 지분면적 194.13㎡ 증가)",43427.0,전라남도 여수시 삼산면 거문리 111-8번지,"1,553.00㎡ 중194.13㎡ (총면적 1,553.00㎡ 증가, 지분면적 194.13㎡ 증가)",34.0253794525105,127.311040450883
김성환,본인,토지,전,"전라남도 여수시 삼산면 거문리 52-3번지 1,554.00㎡",31080.0,전라남도 여수시 삼산면 거문리 52-3번지,"1,554.00㎡",34.0262226268309,127.315014859737
김성환,본인,토지,전,전라남도 여수시 삼산면 거문리 77번지 645.00㎡,8320.0,전라남도 여수시 삼산면 거문리 77번지,645.00㎡,34.0287072075101,127.311588139436
김성환,본인,토지,전,전라남도 여수시 삼산면 거문리 78번지 400.00㎡,4200.0,전라남도 여수시 삼산면 거문리 78번지,400.00㎡,34.0288819782638,127.311921736149
김회재,부,토지,전,"전라남도 여수시 율촌면 취적리 386번지 1,612.00㎡",71250.0,전라남도 여수시 율촌면 취적리 386번지,"1,612.00㎡",34.8568347642673,127.600922364828
허종식,모,토지,전,"전라남도 완도군 군외면 당인리 15-2번지 0.00㎡(1,833.00㎡ 감소)",0.0,전라남도 완도군 군외면 당인리 15-2번지,"0.00㎡(1,833.00㎡ 감소)",34.3314677426917,126.66525795893
허종식,모,토지,전,전라남도 완도군 군외면 당인리 15-3번지 0.00㎡(625.00㎡ 감소),0.0,전라남도 완도군 군외면 당인리 15-3번지,0.00㎡(625.00㎡ 감소),34.3314378588086,126.664878941563
허종식,모,토지,전,전라남도 완도군 군외면 당인리 15-5번지 84.00㎡,525.0,전라남도 완도군 군외면 당인리 15-5번지,84.00㎡,34.3316996559719,126.665178580617
허종식,모,토지,전,전라남도 완도군 군외면 당인리 15-6번지 208.00㎡,1302.0,전라남도 완도군 군외면 당인리 15-6번지,208.00㎡,34.3315097310813,126.66482204068
허종식,모,토지,전,"전라남도 완도군 군외면 당인리 92-6번지 1,415.00㎡",10456.0,전라남도 완도군 군외면 당인리 92-6번지,"1,415.00㎡",34.3323019633586,126.661712854772
김수옥,배우자,토지,전,전라남도 장성군 삼계면 신기리 354번지 291.00㎡,11800.0,전라남도 장성군 삼계면 신기리 354번지,291.00㎡,35.2621253602039,126.635649150725
김수옥,배우자,토지,전,전라남도 장성군 삼계면 신기리 359번지 50.00㎡,2000.0,전라남도 장성군 삼계면 신기리 359번지,50.00㎡,35.2611474454182,126.636530691912
